method_id,target,entry_kind,reason,file,start_line,confidence
2e6ab887da350e96884c4f410f553aacefd453e4,test,test,test_function,backend/tests/test_git_endpoints.py,266,MEDIUM
79082a7c02edf4261a4de3e5ba7ba6fbfba67c27,test,test,test_function,backend/tests/test_git_endpoints.py,315,MEDIUM
60f4a7287baab9debb490f4f7c0789ee627e5246,test,test,test_function,backend/tests/test_git_endpoints.py,380,MEDIUM
897255a60496d2bb30a2951c5e679fe84e5937e6,test,test,test_function,backend/tests/test_git_endpoints.py,427,MEDIUM
1973a99be91814c9c11674a54785e9137e5cdb74,test,test,test_function,backend/tests/test_git_endpoints.py,472,MEDIUM
81fa8a07755fb24d16c19f94ce263fdb493f846d,test,test,test_function,backend/tests/test_git_endpoints.py,505,MEDIUM
c23ab1bafde92476e9ad6a306f2b18bd57c2e731,test,test,test_function,backend/tests/test_git_import_service.py,24,MEDIUM
353ed05a02a2a3ee687a58c5044928ec3f111ffa,test,test,test_function,backend/tests/test_git_import_service.py,35,MEDIUM
0ca8931ea6a4f50c7e6549eee54425c2ac9034bb,test,test,test_function,backend/tests/test_git_metrics.py,14,MEDIUM
97fe4f979d53d96c3c99dc2d23f720c00f8b518d,test,test,test_function,backend/tests/test_git_metrics.py,17,MEDIUM
91a2671b95a733dd0a921df4967794197b58f870,test,test,test_function,backend/tests/test_git_metrics.py,20,MEDIUM
b5c0f180605e3a85747db6a94fecfe81824a6e0a,test,test,test_function,backend/tests/test_git_metrics.py,25,MEDIUM
d83f660170f59fbd804ce5399e69e7e80548071d,test,test,test_function,backend/tests/test_git_metrics.py,28,MEDIUM
ddaa424a6454e16e6aea0c425ebc96dccc476de1,test,test,test_function,backend/tests/test_git_metrics.py,32,MEDIUM
69258bf5a5cede4e48f3c398bc034dea1c18e97f,test,test,test_function,backend/tests/test_git_metrics.py,40,MEDIUM
6de3e0c8ba11af7316355512ebde24f191530480,test,test,test_function,backend/tests/test_git_traceability.py,20,MEDIUM
ed32427fbe0876217c454e1bf8a0bf34599d1494,test,test,test_function,backend/tests/test_git_traceability.py,30,MEDIUM
3bed67ed770f92ab9ba989a5f3d8f4459d92036b,test,test,test_function,backend/tests/test_git_traceability.py,52,MEDIUM
821579e387450cef2213022dddc4a6520a1d902d,test,test,test_function,backend/tests/test_git_traceability.py,89,MEDIUM
2674d3856fee723049c325b8d5174327e1b2e8b7,test,test,test_function,backend/tests/test_github_client.py,9,MEDIUM
a25b6450eea83f0e1829850751fdc39c770a43bf,test,test,test_function,backend/tests/test_github_client.py,22,MEDIUM
25168b82b486844842064777407b2c3cdb6f8bbd,test,test,test_function,backend/tests/test_jira_api_endpoints.py,8,MEDIUM
08b1a5dca69a0185ecb526be090b20f5e1cd4cde,test,test,test_function,backend/tests/test_jira_api_endpoints.py,18,MEDIUM
d41cf88f6212fc80fabaa4202cc5c60f48f46138,test,test,test_function,backend/tests/test_jira_service.py,10,MEDIUM
fb24c66440448807ed1f8dc5bbe930137c6aed37,test,test,test_function,backend/tests/test_jira_service.py,21,MEDIUM
11639b305dda1616c4a17086d6a2f974caec8184,test,test,test_function,backend/tests/test_jira_service.py,35,MEDIUM
0132931c94ade5b6d7f833ce0f447b4e9a798562,test,test,test_function,backend/tests/test_jira_service.py,39,MEDIUM
9ffd0f7057a8a16842eb7b11ab2fcbebc6dd4477,test,test,test_function,backend/tests/test_jira_service.py,45,MEDIUM
72c423b5be19c0518f400bb3e43471c4dcba7e2f,test,test,test_function,backend/tests/test_jira_service.py,51,MEDIUM
44bea725cc0fb8106b2c7656b453ffe03dbc3865,test,test,test_function,backend/tests/test_oauth_mfa.py,39,MEDIUM
40565107c8f38e6efaad5cdf09b78f46226c96bd,test,test,test_function,backend/tests/test_oauth_mfa.py,44,MEDIUM
219da8d3bae7430130a64614550f77e0fe5ac68f,test,test,test_function,backend/tests/test_oauth_mfa.py,52,MEDIUM
893a0c3189deecd67bab30c2cbc103d6dc75295d,test,test,test_function,backend/tests/test_oauth_mfa.py,67,MEDIUM
240728c3b848807204e4ac6ed56ec6c2a32b03d8,test,test,test_function,backend/tests/test_oauth_mfa.py,76,MEDIUM
ee7346ee9df84f443db6c92f3e1407f2ac997183,test,test,test_function,backend/tests/test_oauth_mfa.py,106,MEDIUM
a548a1dcff96b50587efa7e1ffaef86803d24509,test,test,test_function,backend/tests/test_oauth_mfa.py,141,MEDIUM
81e9e0483415eff98ca7f55b69ef39cfb2f6e864,test,test,test_function,backend/tests/test_oauth_mfa.py,146,MEDIUM
21f68354eff91e460e1096f053ec0e26b6b4e301,test,test,test_function,backend/tests/test_oauth_mfa.py,154,MEDIUM
2d354b87556915123341194a65d73719d042d706,test,test,test_function,backend/tests/test_oauth_mfa.py,170,MEDIUM
80103a4aedee1195b7c74eff17023e8ad743d90d,test,test,test_function,backend/tests/test_oauth_mfa.py,203,MEDIUM
4a859d78d9ffc6fa47273159632175c68b4c567f,test,test,test_function,backend/tests/test_oauth_mfa.py,208,MEDIUM
7270c1318130190c1480f304112237106668f11c,test,test,test_function,backend/tests/test_oauth_mfa.py,223,MEDIUM
eed24bdc9b7ecdb3fe0d9c195dad5ce39e387f7f,test,test,test_function,backend/tests/test_oauth_mfa.py,231,MEDIUM
081280b4b5501c315245763b1d06f4730a07f8d1,test,test,test_function,backend/tests/test_oauth_mfa.py,246,MEDIUM
6e787336174a7b1d09bc1076ddb3cab3161b114d,test,test,test_function,backend/tests/test_oauth_mfa.py,256,MEDIUM
06743f91b7ef0c205468c903e9c7968e8678865b,test,test,test_function,backend/tests/test_oauth_mfa.py,264,MEDIUM
7eb1ff64c68130de6045c6590852420e34059c9e,test,test,test_function,backend/tests/test_oauth_mfa.py,273,MEDIUM
05a87798b87204d859df2da035a517f3874ad3b8,test,test,test_function,backend/tests/test_oauth_mfa.py,280,MEDIUM
fe5b957dddd6c0dad6aa22479dca7e6ff4ab6372,test,test,test_function,backend/tests/test_oauth_mfa.py,289,MEDIUM
3e5b966e2e8a88023f05d2df57f90f1c79c64829,test,test,test_function,backend/tests/test_oauth_mfa.py,298,MEDIUM
114c1746e63bd0bfc2881bfd5fdf3e137b2f856c,test,test,test_function,backend/tests/test_oauth_mfa.py,308,MEDIUM
37574fa1067136d76e60fd5c2ed794d2dad7a95f,test,test,test_function,backend/tests/test_oauth_mfa.py,317,MEDIUM
f000b31d66fb5ced1979510c84943db5bad06ad7,test,test,test_function,backend/tests/test_oauth_mfa.py,325,MEDIUM
716314ceaa2e6949581689e3782cf33058674c45,test,test,test_function,backend/tests/test_oauth_mfa.py,335,MEDIUM
f19042f02cffc918cff5283fd78114e4a97b1a34,test,test,test_function,backend/tests/test_oauth_mfa.py,347,MEDIUM
280b9d3fc1d57d8f5b87c9268ddb6d2c6b106d26,test,test,test_function,backend/tests/test_oauth_mfa.py,359,MEDIUM
5888beefe20fc20d75e33378b275f5e288cd7d1f,test,test,test_function,backend/tests/test_oauth_mfa.py,374,MEDIUM
5823e9e7c8dd44bcf14b7336c2d71006df3bf631,test,test,test_function,backend/tests/test_oauth_mfa.py,386,MEDIUM
68de54a3c975e06e46573005162240709193105a,test,test,test_function,backend/tests/test_oauth_mfa.py,399,MEDIUM
87d0f144c8c52d90e066a3df404632be0bb14fbe,test,test,test_function,backend/tests/test_oauth_mfa.py,422,MEDIUM
3f07136236bcbd41117f69aedcbb9cee0d03951d,test,test,test_function,backend/tests/test_oauth_mfa.py,433,MEDIUM
38902b3be6e56e40e30d22d80e5c36f34ae72d45,test,test,test_function,backend/tests/test_security_input_validation.py,24,MEDIUM
c6f4d7a0dab9491b780e1fc79f6e8594dae67abb,test,test,test_function,backend/tests/test_security_input_validation.py,29,MEDIUM
a1ad7b51cfd46903dfe04151ff522a7030a0a2be,test,test,test_function,backend/tests/test_security_input_validation.py,36,MEDIUM
2ac0923e7ae361c6222c766071bcb53329d8e546,test,test,test_function,backend/tests/test_security_input_validation.py,41,MEDIUM
402a2e6f14dea12f86007e43a1cc4ded4efbc055,test,test,test_function,backend/tests/test_security_input_validation.py,47,MEDIUM
b99f1a4f32174efac3c23d20b716d1593e339eae,test,test,test_function,backend/tests/test_security_input_validation.py,59,MEDIUM
39bf18b3afada182ebd80e867d44bb8ff2b6df9f,test,test,test_function,backend/tests/test_security_input_validation.py,65,MEDIUM
93101c8633c621a010411d7d13a0902254d7b210,test,test,test_function,backend/tests/test_security_input_validation.py,74,MEDIUM
e781917637689b3ef8fc5fc8a4bff49e6d6c5021,test,test,test_function,backend/tests/test_security_input_validation.py,80,MEDIUM
c4632968b53885ecc7bb2431352adf4f81b6b585,test,test,test_function,backend/tests/test_security_input_validation.py,85,MEDIUM
204f0936750dac56531c980c3b3591e6c3c26e76,test,test,test_function,backend/tests/test_security_input_validation.py,94,MEDIUM
9e33e64f23581e5652c6ebce5c35706737e3a037,test,test,test_function,backend/tests/test_security_input_validation.py,101,MEDIUM
2182ef2770220839f9242290fd893e998b6bc827,test,test,test_function,backend/tests/test_security_input_validation.py,107,MEDIUM
eadb04ecbd0f0478d887f9d49c7863e325db4d59,test,test,test_function,backend/tests/test_security_input_validation.py,121,MEDIUM
2882fde8f2cee347d485f8c74fa6f53fd70295c0,test,test,test_function,backend/tests/test_security_input_validation.py,127,MEDIUM
53840b26240a33ea6a4b05046cb6bfb1f5bc84b4,test,test,test_function,backend/tests/test_security_input_validation.py,134,MEDIUM
87b9ec2653ab8436bc9570dbec049639db52d65e,test,test,test_function,backend/tests/test_security_input_validation.py,147,MEDIUM
757b1eee2316eb68784536367bb22515f0268a7d,test,test,test_function,backend/tests/test_security_input_validation.py,156,MEDIUM
e847c46737f320ec491ca3fef407828bd8c694b6,test,test,test_function,backend/tests/test_security_input_validation.py,162,MEDIUM
8d922dcf3bd4cedf15f1793159b684c5112ba5d2,test,test,test_function,backend/tests/test_security_input_validation.py,167,MEDIUM
feaa6b5f26fd951b54cc0910fe6ae6d86998ace7,test,test,test_function,backend/tests/test_security_input_validation.py,173,MEDIUM
61c874fcc2b5e78d473b8f8013bbfcc3304b73f7,test,test,test_function,backend/tests/test_security_input_validation.py,179,MEDIUM
97b388cb680e3929fccf4e96fd796a179f575736,test,test,test_function,backend/tests/test_security_input_validation.py,185,MEDIUM
4dd9ceeae6cecfc2248f2624b0334725e3176643,test,test,test_function,backend/tests/test_security_input_validation.py,194,MEDIUM
6417dfb696fe59c2c68f823506ca8cf697db0cfa,test,test,test_function,backend/tests/test_security_input_validation.py,205,MEDIUM
51a3f7493b4494589c0388a5d5af3f2ce5d4c650,test,test,test_function,backend/tests/test_security_input_validation.py,213,MEDIUM
f81914b7d734c591b0f8ad0315abe0dd480f60ae,test,test,test_function,backend/tests/test_security_input_validation.py,221,MEDIUM
1dc99640484d39e4aee5088c3a74190d54c1e733,test,test,test_function,backend/tests/test_security_input_validation.py,230,MEDIUM
0a583cef97ba4f729159cf9d1bba43bb1bdc7163,test,test,test_function,backend/tests/test_security_input_validation.py,242,MEDIUM
092a326bbaf16e1eed52c9c264cc012b6fde3006,test,test,test_function,backend/tests/test_security_input_validation.py,248,MEDIUM
623018327f35856c729b6f079e5366b50d797db6,test,test,test_function,backend/tests/test_security_input_validation.py,252,MEDIUM
a9d9c3a236f93195c179ab155e17de61ef48e012,test,test,test_function,backend/tests/test_security_input_validation.py,256,MEDIUM
7f2199c86719eeb2128931f28da0218bf3eecf49,test,test,test_function,backend/tests/test_security_input_validation.py,260,MEDIUM
2ef2f7e2b92cb21ac204df373ef89740da97e2a8,test,test,test_function,backend/tests/test_security_input_validation.py,272,MEDIUM
251f44a66aecfc9e6036cdb79a5a034440235170,test,test,test_function,backend/tests/test_security_input_validation.py,285,MEDIUM
590667fa0ba59c6be3d839b512b042f224968fe7,test,test,test_function,backend/tests/test_traceability.py,28,MEDIUM
739db381767321873cef4c372003708c6c2f255d,test,test,test_function,backend/tests/test_traceability.py,45,MEDIUM
11aa9ba289b9b2ea1570fad8a0290c7110dbddf2,test,test,test_function,backend/tests/test_traceability.py,59,MEDIUM
2c7ee82cc8d52cfe5e24f509d6048015d09c237b,test,test,test_function,backend/tests/test_traceability.py,62,MEDIUM
ccb37c26b2a77ff894b8dc3073bd85e455d8bf94,test,test,test_function,backend/tests/test_traceability.py,65,MEDIUM
8fbe3360d7f5f0cbd6b649751e8a4509f18ec2ee,test,test,test_function,backend/tests/test_traceability.py,70,MEDIUM
d21c99b412e80bd5e0ee0252368eac817f35d397,test,test,test_function,backend/tests/test_traceability.py,73,MEDIUM
bc91d57e364393c282dc70abc848d48bcc63d955,test,test,test_function,backend/tests/test_traceability.py,80,MEDIUM
23813362eab05bc72d9d8a8e80ebd15dee604312,test,test,test_function,backend/tests/test_traceability.py,84,MEDIUM
d45f10b67e4d8382a1e258d8850970bc42413639,test,test,test_function,backend/tests/test_traceability.py,89,MEDIUM
297b33b0c38f23879b9c5f3fd308fbb6435253f8,test,test,test_function,backend/tests/test_traceability.py,94,MEDIUM
f56332462d3f5e8319d64e2c8ac6e161644c340a,test,test,test_function,backend/tests/test_traceability.py,99,MEDIUM
fd65e2c5760325a1ae037e046b56a19d3117f53f,test,test,test_function,backend/tests/test_traceability.py,107,MEDIUM
975264916461e1b78c9302dac002088f2e1982a7,test,test,test_function,backend/tests/test_traceability.py,116,MEDIUM
0366e77dc62ec0895e2d3bcc768a168a2133c071,test,test,test_function,backend/tests/test_traceability.py,125,MEDIUM
2150a8f32a0b43b5afc0c4bd784e1bd61b497022,test,test,test_function,backend/tests/test_traceability.py,131,MEDIUM
c3e38177c807273b9d6b904378bece368698a272,test,test,test_function,e2e/playwright/tests/analytics.spec.ts,20,MEDIUM
ffdaa69fd12129da5665a5b11f68a043f00c3b9f,test,test,test_function,e2e/playwright/tests/auth.spec.ts,26,MEDIUM
4427a5641547ced7c909da15bf6555464502d99e,test,test,test_function,e2e/playwright/tests/auth.spec.ts,34,MEDIUM
9370a7562504f72f586457846666a7344226414a,test,test,test_function,e2e/playwright/tests/auth.spec.ts,42,MEDIUM
bfa9892f206b6f38ef29cd6cbb14422e25302095,test,test,test_function,e2e/playwright/tests/flow-builder.spec.ts,24,MEDIUM
1ee7c2e04d7e2026ade7f129022cad2133d9ed71,test,test,test_function,e2e/playwright/tests/flow-builder.spec.ts,39,MEDIUM
396266086141806cdca101a6c0044260e0a20642,test,test,test_function,e2e/playwright/tests/projects.spec.ts,21,MEDIUM
033764ea38b0c22364c894dcde039bee41e33f1f,test,test,test_function,e2e/puppeteer/sequential_puppeteer.test.backup.js,7,MEDIUM
5989c033cb9c7f0c00cab2f0e41ab016817f59c4,test,test,test_function,e2e/puppeteer/sequential_puppeteer.test.backup.js,11,MEDIUM
981c50206de39fdb83ced64baa461be259adfcce,test,test,test_function,e2e/puppeteer/sequential_puppeteer.test.js,7,MEDIUM
e6c78f11b540b5a3ae630e2bd099bb75b67bb7af,test,test,test_function,e2e/puppeteer/sequential_puppeteer.test.js,8,MEDIUM
de3a78282e839f72ebeb8cbd4d2a30391c3b61ca,test,test,test_function,e2e/puppeteer/sequential_puppeteer.test.js,10,MEDIUM
957dce3691fd1f6794427e05e9723c9a0144d569,test,test,test_function,e2e/puppeteer/sequential_puppeteer.test.js,11,MEDIUM
bcde0c971c2310053ea4013e2ea31204a39d1c29,test,test,test_function,e2e/puppeteer/sequential_puppeteer.test.js,17,MEDIUM
0ca0eb8dc7d34af6906d5876eb15c3cfc72007ae,test,test,test_function,e2e/puppeteer/sequential_puppeteer.test.js,24,MEDIUM
82d0ce98929784eae4d4ef8f924473b8fb77eb46,test,test,test_function,e2e/puppeteer/sequential_puppeteer.test.js,25,MEDIUM
42024bd855e8faf2f87c8ec4402f369935960eea,test,test,test_function,frontend/src/components/EmptyState.test.tsx,8,MEDIUM
a52bea37f38f72d379d391311427e294a76157e3,prod,framework,entry_file:frontend/src/index.tsx,frontend/src/index.tsx,1,MEDIUM
88959510ed665e270b017d144dace899c3d7beaa,test,test,test_function,frontend/src/pages/__tests__/Dashboard.test.tsx,154,MEDIUM
b5a5b4a9dc29d4c2d19289c12bbbfd6f52557929,test,test,test_function,frontend/src/pages/__tests__/Dashboard.test.tsx,157,MEDIUM
f8c5c3184a542394963b926eb8b9ece24447cf94,test,test,test_function,frontend/src/pages/__tests__/Dashboard.test.tsx,160,MEDIUM
1a9434580dc095cd401dc4581a5ec9fc6f87957d,test,test,test_function,frontend/src/pages/__tests__/Dashboard.test.tsx,165,MEDIUM
cd8f5df3b1b39fba188cffa14f935fd4a57874d6,test,test,test_function,frontend/src/pages/__tests__/Dashboard.test.tsx,167,MEDIUM
d4ae5aacb5b7866a59d24641ffd7ba21f4215be8,test,test,test_function,frontend/src/pages/__tests__/Dashboard.test.tsx,171,MEDIUM
69cae8552a23c869b1b34823abb943e542d811c7,test,test,test_function,frontend/src/pages/__tests__/Dashboard.test.tsx,175,MEDIUM
8fa9f8ff1b8d57ac97f56b2a3031f6c94028aed1,test,test,test_function,frontend/src/pages/__tests__/Dashboard.test.tsx,218,MEDIUM
359e831007f8ed7ee427b17a926f718c602ecacf,test,test,test_function,frontend/src/test/setup-env.ts,9,MEDIUM
ac51b479afb36047df5a7fce1862ce9aa671b543,test,test,test_function,frontend/src/test/setup.ts,27,MEDIUM
7a3abbb5ab546bf01689142f5468ba1d420c5773,test,test,test_function,frontend/src/test/setup.ts,28,MEDIUM
d56d51f876c6a27becef0046bef582cbc704ae11,test,test,test_function,frontend/src/test/setup.ts,29,MEDIUM
f2fc86ac616a38c94340e632c14c849aefecc410,test,test,test_function,frontend/src/test/setup.ts,30,MEDIUM
1a820bbafa13613081edbb93c9f56a2e48fdd526,test,test,test_function,frontend/src/test/setup.ts,33,MEDIUM
cd30a03673cba6c83e1ace0f1eb9c654a62a35f0,test,test,test_function,frontend/src/test/setup.ts,38,MEDIUM
7e6333912c30e0387b38a039004301d9fd92e63e,test,test,test_function,frontend/src/test/setup.ts,39,MEDIUM
8ee5eab60659308c83ff9fef6f85f23c6c9e52e7,test,test,test_function,frontend/src/test/setup.ts,40,MEDIUM
0845b7a3ec0523c696c4ce125d9bd9188578efc8,test,test,test_function,frontend/src/test/setup.ts,41,MEDIUM
