caller_method_id,callee_method_id,callee_symbol,is_internal,edge_kind,confidence,resolution_reason,callsite_file,callsite_line
9381e066235165b5a3614a075517bb8b27f067ae,,inspector.get_table_names,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,23
643230628b3ec525314cc136cc9af47a7ec29a5d,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,28
643230628b3ec525314cc136cc9af47a7ec29a5d,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,29
643230628b3ec525314cc136cc9af47a7ec29a5d,,_table_exists,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,32
643230628b3ec525314cc136cc9af47a7ec29a5d,,inspector.get_columns,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,35
643230628b3ec525314cc136cc9af47a7ec29a5d,,op.batch_alter_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,39
643230628b3ec525314cc136cc9af47a7ec29a5d,,batch_op.add_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,41
e6a8676006d227ec40c5d9a58c9834285dadf712,,_ensure_columns,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,46
e6a8676006d227ec40c5d9a58c9834285dadf712,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,49
e6a8676006d227ec40c5d9a58c9834285dadf712,,sa.Float,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,49
e6a8676006d227ec40c5d9a58c9834285dadf712,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,50
e6a8676006d227ec40c5d9a58c9834285dadf712,,sa.Integer,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,50
e6a8676006d227ec40c5d9a58c9834285dadf712,,_ensure_columns,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,55
e6a8676006d227ec40c5d9a58c9834285dadf712,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,58
e6a8676006d227ec40c5d9a58c9834285dadf712,,sa.Float,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,58
e6a8676006d227ec40c5d9a58c9834285dadf712,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,59
e6a8676006d227ec40c5d9a58c9834285dadf712,,sa.Boolean,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,59
e6a8676006d227ec40c5d9a58c9834285dadf712,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,60
e6a8676006d227ec40c5d9a58c9834285dadf712,,sa.Float,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,60
90eae11e6b018f1ddb963c088b366644ca0ff2c6,,_table_exists,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,66
90eae11e6b018f1ddb963c088b366644ca0ff2c6,,op.batch_alter_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,67
90eae11e6b018f1ddb963c088b366644ca0ff2c6,,batch_op.drop_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,68
90eae11e6b018f1ddb963c088b366644ca0ff2c6,,batch_op.drop_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,69
90eae11e6b018f1ddb963c088b366644ca0ff2c6,,batch_op.drop_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,70
90eae11e6b018f1ddb963c088b366644ca0ff2c6,,_table_exists,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,72
90eae11e6b018f1ddb963c088b366644ca0ff2c6,,op.batch_alter_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,73
90eae11e6b018f1ddb963c088b366644ca0ff2c6,,batch_op.drop_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,74
90eae11e6b018f1ddb963c088b366644ca0ff2c6,,batch_op.drop_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,75
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,100
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Float,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,100
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,101
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Float,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,101
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,102
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Float,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,102
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,103
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Float,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,103
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,104
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.JSON,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,104
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,105
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Integer,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,105
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,_table_exists,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,109
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,110
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,inspector.get_foreign_keys,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,111
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,op.create_foreign_key,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,113
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,_ensure_index,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,115
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,_ensure_columns,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,117
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,120
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,120
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,121
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.JSON,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,121
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,127
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,_table_exists,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,131
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,132
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,inspector.get_foreign_keys,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,133
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,op.drop_constraint,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,135
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,_table_exists,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,138
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,4ddbad1f92f43efe74d361b19ffffd208dbd4c89,,True,static,MEDIUM,unique_name_match,backend/alembic/versions/005_add_jira_field_mappings.py,139
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,_table_exists,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,140
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,4ddbad1f92f43efe74d361b19ffffd208dbd4c89,,True,static,MEDIUM,unique_name_match,backend/alembic/versions/005_add_jira_field_mappings.py,141
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,4ddbad1f92f43efe74d361b19ffffd208dbd4c89,,True,static,MEDIUM,unique_name_match,backend/alembic/versions/005_add_jira_field_mappings.py,142
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,_table_exists,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,144
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,145
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,inspector.get_columns,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,146
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,op.batch_alter_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,147
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,batch_op.drop_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,160
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,_table_exists,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,162
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,163
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,inspector.get_columns,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,164
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,op.batch_alter_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,165
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,batch_op.drop_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,168
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,_table_exists,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,170
4cd3eae97d1911c6ee343794dd9a81cdb29a609a,,op.drop_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,171
9e49c6753760c38af974a6630ec385145a4a0d7b,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,21
9e49c6753760c38af974a6630ec385145a4a0d7b,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,22
9e49c6753760c38af974a6630ec385145a4a0d7b,,inspector.get_table_names,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,23
d463378150331f33063643fa3b6751a109c2228c,,_table_exists,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,28
d463378150331f33063643fa3b6751a109c2228c,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,31
d463378150331f33063643fa3b6751a109c2228c,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,32
d463378150331f33063643fa3b6751a109c2228c,,inspector.get_columns,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,33
d463378150331f33063643fa3b6751a109c2228c,,op.batch_alter_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,37
d463378150331f33063643fa3b6751a109c2228c,,batch_op.add_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,39
c3c3fc98963eb72cdb8772bbd444b365fd624654,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,43
c3c3fc98963eb72cdb8772bbd444b365fd624654,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,44
c3c3fc98963eb72cdb8772bbd444b365fd624654,,inspector.get_indexes,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,45
c3c3fc98963eb72cdb8772bbd444b365fd624654,,op.create_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,48
4ddbad1f92f43efe74d361b19ffffd208dbd4c89,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,52
4ddbad1f92f43efe74d361b19ffffd208dbd4c89,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,53
4ddbad1f92f43efe74d361b19ffffd208dbd4c89,,inspector.get_indexes,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,54
4ddbad1f92f43efe74d361b19ffffd208dbd4c89,,op.drop_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,56
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,60
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,_table_exists,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,64
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,op.create_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,65
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,67
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Integer,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,67
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,68
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,68
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,69
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,69
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,70
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,70
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,71
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,71
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,72
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,72
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,73
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,73
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,74
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Float,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,74
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,75
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Boolean,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,75
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,76
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.DateTime,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,76
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,77
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.DateTime,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,77
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.PrimaryKeyConstraint,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,78
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,_table_exists,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,81
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,_ensure_index,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,82
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,_ensure_index,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,87
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,_ensure_columns,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,94
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,97
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,97
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,98
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,98
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,99
fc35010ad2b0a3f1b638c4cd8be4870403f568f8,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,99
be6348b0fa0ea5a685f933f26e494d0012fa6445,,op.create_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/006_add_pr_indexes.py,15
be6348b0fa0ea5a685f933f26e494d0012fa6445,,op.create_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/006_add_pr_indexes.py,16
be6348b0fa0ea5a685f933f26e494d0012fa6445,,op.create_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/006_add_pr_indexes.py,17
79a0b59fc8d95b7e0d28bb4ed846fe11afa7ef98,,op.drop_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/006_add_pr_indexes.py,21
79a0b59fc8d95b7e0d28bb4ed846fe11afa7ef98,,op.drop_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/006_add_pr_indexes.py,22
79a0b59fc8d95b7e0d28bb4ed846fe11afa7ef98,,op.drop_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/006_add_pr_indexes.py,23
6bc24dfd6b9657c03a0b29ccff0eef63eeb471df,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,17
6bc24dfd6b9657c03a0b29ccff0eef63eeb471df,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,18
6bc24dfd6b9657c03a0b29ccff0eef63eeb471df,,inspector.get_columns,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,19
943c737fda2e562942a2500e29a56ff26eecd8bf,,_column_exists,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,23
943c737fda2e562942a2500e29a56ff26eecd8bf,,op.batch_alter_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,24
943c737fda2e562942a2500e29a56ff26eecd8bf,,batch_op.add_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,25
943c737fda2e562942a2500e29a56ff26eecd8bf,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,25
943c737fda2e562942a2500e29a56ff26eecd8bf,,sa.Integer,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,25
51d654c39d2244cefe91b1d53de10493442ed10e,,_column_exists,False,dynamic,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,29
51d654c39d2244cefe91b1d53de10493442ed10e,,op.batch_alter_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,30
51d654c39d2244cefe91b1d53de10493442ed10e,,batch_op.drop_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,31
3697654ab034b57a2e15e5d13fee23e7b04f2887,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,18
3697654ab034b57a2e15e5d13fee23e7b04f2887,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,19
3697654ab034b57a2e15e5d13fee23e7b04f2887,,inspector.get_table_names,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,20
69cffce9e7cba54aa2022c73e0f1a1fc5ad7eac3,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,24
69cffce9e7cba54aa2022c73e0f1a1fc5ad7eac3,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,25
69cffce9e7cba54aa2022c73e0f1a1fc5ad7eac3,,inspector.get_indexes,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,26
69cffce9e7cba54aa2022c73e0f1a1fc5ad7eac3,,op.create_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,29
dfdb85832fa74dda6eeca54a9d47a932e3641337,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,33
